year_week,product_name,sales
2025-15,40-126-0515,1022
2025-15,40-205-8252,1193
2025-15,40-462-2952,367
2025-15,40-630-1431,1153
2025-15,40-681-9981,1229
2025-15,40-683-0283,796
2025-15,40-751-8635,1073
2025-15,40-793-7235,1207
2025-15,40-795-0753,1076
2025-15,40-810-9261,1151
2025-15,40-860-4532,267
2025-15,40-902-1995,1362
2025-15,40-913-9772,575
2025-15,40-997-2786,1054
2025-15,41-131-3841,1374
2025-15,41-237-5498,1415
2025-15,41-240-8856,1381
2025-15,41-316-8427,398
2025-15,41-475-5305,832
2025-15,41-526-4036,909
2025-15,41-538-3129,589
2025-15,41-594-5069,416
2025-15,41-729-5410,846
2025-15,41-735-9837,1439
2025-15,42-134-9798,1185
2025-15,42-141-5718,890
2025-15,42-175-1648,1369
2025-15,42-220-9305,1354
2025-15,42-495-7698,378
2025-15,42-674-3917,1020
2025-15,42-879-9478,1415
2025-15,42-887-6557,1380
2025-15,42-907-6946,1045
2025-15,43-153-8268,365
2025-15,43-164-5984,1177
2025-15,43-193-9915,1205
2025-15,43-469-7551,416
2025-15,43-670-8544,796
2025-15,43-693-2092,771
2025-15,43-703-9939,1202
2025-15,43-851-9440,565
2025-15,43-893-5408,589
2025-15,43-910-2342,1408
2025-15,44-112-3331,340
2025-15,44-128-2185,842
2025-15,44-305-1866,703
2025-15,44-368-7112,290
2025-15,44-408-7594,388
2025-15,44-476-0390,396
2025-15,44-480-9446,954
2025-15,44-538-3366,1236
2025-15,44-546-5713,372
2025-15,44-552-3909,942
2025-15,44-634-8292,832
2025-15,44-637-5512,625
2025-15,44-782-1395,492
2025-15,45-050-4720,755
2025-15,45-172-7012,385
2025-15,45-194-4094,1255
2025-15,45-250-4679,346
2025-15,45-317-9731,68
2025-15,45-380-4627,316
2025-15,45-402-0421,846
2025-15,45-634-0679,716
2025-15,45-852-2446,185
2025-15,45-992-5653,684
2025-15,46-083-7058,686
2025-15,46-255-3073,952
2025-15,46-415-8633,688
2025-15,46-436-5351,666
2025-15,46-452-9419,482
2025-15,46-496-2930,820
2025-15,46-520-1819,1043
2025-15,46-622-3434,1323
2025-15,46-632-8420,793
2025-15,46-753-8430,1417
2025-15,46-911-1159,842
2025-15,46-931-6897,738
2025-15,47-221-2470,1127
2025-15,47-221-3391,1119
2025-15,47-441-7682,1287
2025-15,47-548-6500,1049
2025-15,47-554-5780,1267
2025-15,47-578-4161,376
2025-15,47-581-0363,1410
2025-15,47-663-5703,1093
2025-15,47-749-3277,374
2025-15,47-802-5023,985
2025-15,47-843-8207,539
2025-15,47-866-6589,227
2025-15,48-193-1199,550
2025-15,48-242-8445,826
2025-15,48-289-0604,1021
2025-15,48-414-6162,1128
2025-15,48-427-0551,1295
2025-15,48-461-3742,1097
2025-15,48-770-6319,1244
2025-15,48-789-9187,506
2025-15,48-957-6116,1383
2025-15,48-957-8596,1255
2025-15,49-199-6836,708
2025-15,49-311-3063,848
2025-15,49-377-9731,1112
2025-15,49-526-7806,243
2025-15,49-570-8214,1200
2025-15,49-579-4325,137
2025-15,49-730-0159,1521
2025-15,49-861-7823,1042
2025-15,49-891-4927,309
2025-15,49-919-8798,978
2025-15,50-329-3145,1088
2025-15,50-329-3360,1035
2025-15,50-364-5828,1170
2025-15,50-679-2072,1095
2025-15,50-772-2613,1070
2025-15,50-930-4751,1092
2025-15,50-942-2409,580
2025-15,51-000-8113,464
2025-15,51-069-0489,566
2025-15,51-273-4240,576
2025-15,51-312-8608,1156
2025-15,51-459-5630,160
2025-15,51-462-0747,645
2025-15,51-469-4611,239
2025-15,51-572-5497,721
2025-15,51-583-6029,1412
2025-15,51-761-6320,1379
2025-15,51-934-9117,714
2025-15,52-029-2382,522
2025-15,52-123-8039,757
2025-15,52-392-5312,176
2025-15,52-402-9245,651
2025-15,52-481-5224,486
2025-15,52-797-6961,1366
2025-15,53-008-2419,674
2025-15,53-050-8242,317
2025-15,53-080-8252,448
2025-15,53-146-9979,527
2025-15,53-151-5726,328
2025-15,53-446-8243,492
2025-15,53-667-4109,972
2025-15,53-680-5293,840
2025-15,53-710-7630,792
2025-15,53-805-9523,1387
2025-15,53-930-2215,1371
2025-15,54-109-8062,1160
2025-15,54-281-3746,432
2025-15,54-374-9986,698
2025-15,54-708-7327,1420
2025-15,54-758-4622,696
2025-15,54-822-9009,629
2025-15,54-830-6971,1386
2025-15,55-154-4728,525
2025-15,55-164-7723,1450
2025-15,55-522-8242,1024
2025-15,55-631-7937,1033
2025-15,55-680-0982,784
2025-15,55-697-5242,858
2025-15,55-803-3964,713
2025-15,55-936-2406,1357
2025-15,56-054-8664,730
2025-15,56-191-6497,952
2025-15,56-213-0577,1022
2025-15,56-303-5256,502
2025-15,56-635-6764,418
2025-15,56-657-4387,1118
2025-15,56-668-5370,558
2025-15,56-810-0550,882
2025-15,56-831-6199,1217
2025-15,56-875-3717,910
2025-15,56-894-3733,1084
2025-15,56-937-8675,1136
2025-15,57-101-0060,670
2025-15,57-167-0669,627
2025-15,57-359-3397,537
2025-15,57-394-1587,1379
2025-15,57-394-4703,1247
2025-15,57-437-1828,1235
2025-15,57-562-2358,1470
2025-15,57-613-5779,610
2025-15,57-763-5501,923
2025-15,57-779-4955,430
2025-15,57-861-4379,891
2025-15,57-903-6434,773
2025-15,58-005-5343,369
2025-15,58-063-8633,471
2025-15,58-122-2282,1434
2025-15,58-182-6781,820
2025-15,58-219-0241,760
2025-15,58-229-1358,232
2025-15,58-946-5152,998
2025-15,59-075-2457,281
2025-15,59-725-4038,623
2025-15,59-857-6577,1223
2025-15,60-198-7050,512
2025-15,60-285-3783,746
2025-15,60-311-5701,907
2025-15,60-327-4114,775
2025-15,60-343-3288,204
2025-15,60-343-7973,1149
2025-15,60-456-8169,354
2025-15,60-550-4771,323
2025-15,60-632-8752,543
2025-15,60-644-6596,680
2025-15,60-747-8704,731
2025-15,60-771-0879,1135
2025-15,60-911-3745,1176
2025-15,61-293-6327,683
2025-15,61-317-9944,962
2025-15,61-582-7399,581
2025-15,61-607-7622,942
2025-15,61-680-9496,1283
2025-15,61-796-6540,901
2025-15,61-801-8665,1111
2025-15,61-827-4098,331
2025-15,62-100-2245,604
2025-15,62-393-9939,955
2025-15,62-509-0666,263
2025-15,62-777-6010,1347
2025-15,62-795-7801,384
2025-15,62-816-8794,1448
2025-15,62-998-7250,1331
2025-15,63-162-9244,613
2025-15,63-168-6018,256
2025-15,63-270-7076,729
2025-15,63-822-5278,1255
2025-15,63-874-9747,305
2025-15,63-890-1246,1446
2025-15,63-897-8088,288
2025-15,63-918-8253,200
2025-15,63-936-0145,577
2025-15,63-956-0739,911
2025-15,64-109-7362,993
2025-15,64-119-7804,1328
2025-15,64-418-8356,1201
2025-15,64-478-4745,636
2025-15,64-493-5270,1214
2025-15,64-854-8664,995
2025-15,65-145-9672,617
2025-15,65-235-7676,965
2025-15,65-282-0419,1301
2025-15,65-368-2479,173
2025-15,65-464-5070,1243
2025-15,65-527-9488,422
2025-15,65-644-1394,988
2025-15,65-674-6076,1145
2025-15,65-718-0492,944
2025-15,65-759-3721,1212
2025-15,65-780-5622,667
2025-15,65-854-9364,728
2025-15,65-867-4029,1154
2025-15,66-268-8345,159
2025-15,66-312-5511,1437
2025-15,66-327-2821,736
2025-15,66-378-7532,221
2025-15,66-627-9752,1427
2025-15,66-716-8221,742
2025-15,66-806-6051,1171
2025-15,66-854-5736,1236
2025-15,66-993-4234,1011
2025-15,67-025-1245,540
2025-15,67-027-7269,1418
2025-15,67-130-4114,724
2025-15,67-248-6306,568
2025-15,67-270-7464,609
2025-15,67-382-4435,932
2025-15,67-473-7093,392
2025-15,67-512-9754,565
2025-15,67-546-1568,469
2025-15,67-625-9704,1263
2025-15,67-710-5120,1246
2025-15,67-725-6830,965
2025-15,67-984-5368,179
2025-15,68-418-6724,819
2025-15,68-436-1268,982
2025-15,68-636-4774,479
2025-15,68-732-5919,349
2025-15,68-734-1585,1344
2025-15,68-761-6907,1200
2025-15,68-973-8812,678
2025-15,68-977-2498,288
2025-15,68-977-6854,692
2025-15,69-171-1305,955
2025-15,69-287-9113,1389
2025-15,69-468-5468,884
2025-15,69-561-2496,1142
2025-15,69-578-7930,246
2025-15,69-674-5387,447
2025-15,69-743-0161,765
2025-15,69-834-2874,440
2025-15,69-895-3397,1217
2025-15,70-005-5970,900
2025-15,70-145-2550,939
2025-15,70-149-6756,932
2025-15,70-206-4860,1420
2025-15,70-534-7796,1096
2025-15,70-542-4269,537
2025-15,70-587-1204,1123
2025-15,70-612-2531,787
2025-15,70-815-4015,1222
2025-15,70-854-6891,882
2025-15,70-871-4536,1118
2025-15,71-015-9181,551
2025-15,71-067-3278,1243
2025-15,71-074-6292,1050
2025-15,71-085-4290,1454
2025-15,71-300-2191,221
2025-15,71-436-5841,790
2025-15,71-516-1996,809
2025-15,71-594-6552,338
2025-15,71-631-5875,318
2025-15,71-954-4501,1338
2025-15,71-999-2404,741
2025-15,72-066-4597,1070
2025-15,72-341-1154,1386
2025-15,72-404-5581,1464
2025-15,72-780-6006,416
2025-15,72-810-9753,1467
2025-15,72-970-0239,1110
2025-15,72-989-2512,1170
2025-15,73-010-8323,296
2025-15,73-117-6105,658
2025-15,73-118-1117,1348
2025-15,73-401-5721,1259
2025-15,73-561-2867,1078
2025-15,73-567-6194,824
2025-15,73-751-4393,1347
2025-15,73-874-7534,1092
2025-15,73-942-0508,1223
2025-15,73-997-6251,1378
2025-15,74-132-5528,1014
2025-15,74-181-4135,1394
2025-15,74-234-0628,801
2025-15,74-294-3760,394
2025-15,74-305-1263,863
2025-15,74-404-0582,790
2025-15,74-430-8245,382
2025-15,74-548-9313,588
2025-15,74-562-7431,706
2025-15,74-587-2065,1254
2025-15,74-610-2295,780
2025-15,74-642-2435,760
2025-15,74-666-5671,718
2025-15,74-711-7160,471
2025-15,74-818-3306,998
2025-15,74-845-3299,326
2025-15,74-943-9034,489
2025-15,75-029-9003,809
2025-15,75-080-4909,1396
2025-15,75-094-1179,1271
2025-15,75-152-8731,1020
2025-15,75-672-4378,908
2025-15,75-927-9108,1009
2025-15,76-027-4850,375
2025-15,76-070-1411,818
2025-15,76-090-4411,821
2025-15,76-264-0748,902
2025-15,76-325-9093,1197
2025-15,76-340-4432,977
2025-15,76-401-7083,826
2025-15,76-459-2392,1410
2025-15,76-476-9996,989
2025-15,76-540-6407,1448
2025-15,76-584-4790,334
2025-15,76-623-7844,881
2025-15,76-854-0095,317
2025-15,76-954-1442,730
2025-15,77-013-1553,957
2025-15,77-224-2227,1137
2025-15,77-312-6317,763
2025-15,77-377-1659,948
2025-15,77-777-4536,1300
2025-15,77-827-0820,411
2025-15,77-937-1108,608
2025-15,77-959-1018,1172
2025-15,78-237-0277,837
2025-15,78-362-8578,591
2025-15,78-614-4402,892
2025-15,78-689-8958,1023
2025-15,78-953-2073,637
2025-15,78-956-4737,664
2025-15,79-136-9840,327
2025-15,79-350-5841,450
2025-15,79-400-6216,1149
2025-15,79-428-8753,770
2025-15,79-494-2472,1027
2025-15,79-569-8856,1350
2025-15,79-741-0770,1382
2025-15,79-884-8810,1019
2025-15,79-920-2395,645
2025-15,80-020-8041,995
2025-15,80-025-6757,1463
2025-15,80-039-1261,1231
2025-15,80-072-8774,1289
2025-15,80-227-6886,713
2025-15,80-334-0215,847
2025-15,80-371-3695,643
2025-15,80-374-5711,235
2025-15,80-375-9075,1059
2025-15,80-441-7249,1422
2025-15,80-459-5950,1057
2025-15,80-658-6456,671
2025-15,80-698-0324,1003
2025-15,80-988-4653,399
2025-15,81-268-5905,420
2025-15,81-354-4203,1379
2025-15,81-573-0943,1244
2025-15,81-578-7404,1270
2025-15,81-605-6246,417
2025-15,81-844-2979,665
2025-15,82-041-7211,1428
2025-15,82-231-4245,1312
2025-15,82-243-3180,834
2025-15,82-342-7339,784
2025-15,82-380-5378,779
2025-15,82-395-5070,994
2025-15,82-538-4809,751
2025-15,82-678-8097,752
2025-15,82-711-0772,1218
2025-15,82-811-7988,956
2025-15,82-931-7126,1172
2025-15,82-948-2298,258
2025-15,82-977-7752,946
2025-15,83-108-1174,216
2025-15,83-117-7658,911
2025-15,83-321-7887,717
2025-15,83-400-9746,485
2025-15,83-553-9523,1010
2025-15,83-556-0996,230
2025-15,83-568-3475,1392
2025-15,83-573-4586,694
2025-15,83-625-3618,1094
2025-15,83-704-6367,1217
2025-15,83-716-2177,554
2025-15,83-727-0814,1435
2025-15,83-763-5038,693
2025-15,83-917-7384,856
2025-15,83-966-3280,1054
2025-15,84-075-7647,338
2025-15,84-151-2114,1142
2025-15,84-198-7276,1155
2025-15,84-269-9130,1057
2025-15,84-272-0790,456
2025-15,84-327-7787,1111
2025-15,84-546-7624,1040
2025-15,84-624-0201,595
2025-15,84-629-1532,1457
2025-15,85-207-4164,588
2025-15,85-212-2729,434
2025-15,85-237-3505,1020
2025-15,85-440-3667,849
2025-15,85-510-2915,1391
2025-15,85-561-4694,1354
2025-15,85-781-5386,1321
2025-15,85-806-0613,725
2025-15,85-806-8672,1306
2025-15,85-835-3445,1141
2025-15,86-257-4613,1382
2025-15,86-273-9377,360
2025-15,86-330-0214,978
2025-15,86-482-6451,578
2025-15,86-672-4191,1414
2025-15,86-692-2312,834
2025-15,86-978-6666,219
2025-15,87-013-6488,1384
2025-15,87-097-5691,1291
2025-15,87-104-0187,648
2025-15,87-199-2743,1049
2025-15,87-272-6544,1303
2025-15,87-391-9658,1368
2025-15,87-423-8486,989
2025-15,87-675-1506,617
2025-15,87-698-0944,698
2025-15,87-762-1317,1186
2025-15,87-791-5803,1084
2025-15,87-903-3486,1187
2025-15,87-997-0228,708
2025-15,88-069-5486,1348
2025-15,88-183-5781,606
2025-15,88-304-2855,1329
2025-15,88-401-3700,939
2025-15,88-408-0310,677
2025-15,88-586-8797,1062
2025-15,88-602-8210,1057
2025-15,88-746-9468,1130
2025-15,88-807-8431,1416
2025-15,88-951-9038,1231
2025-15,88-977-0175,1132
2025-15,89-181-4523,889
2025-15,89-328-9019,992
2025-15,89-335-0155,697
2025-15,89-388-3239,656
2025-15,89-543-3456,1155
2025-15,89-602-6755,322
2025-15,89-624-7462,825
2025-15,89-673-1543,1171
2025-15,89-713-6071,1150
2025-15,89-922-4773,1102
2025-15,90-128-7973,1192
2025-15,90-230-9767,675
2025-15,90-303-1821,889
2025-15,90-343-9640,886
2025-15,90-492-0564,763
2025-15,90-737-0044,1106
2025-15,90-773-9557,709
2025-15,90-865-9150,837
2025-15,91-105-7317,1075
2025-15,91-127-7489,312
2025-15,91-257-3672,795
2025-15,91-290-9062,1129
2025-15,91-417-0366,828
2025-15,91-426-3204,1421
2025-15,91-553-1774,707
2025-15,91-848-0606,1084
2025-15,92-152-5820,428
2025-15,92-291-7089,1366
2025-15,92-362-3567,1324
2025-15,92-455-2959,453
2025-15,92-551-8504,619
2025-15,92-652-3737,1127
2025-15,92-791-0606,1187
2025-15,92-837-8839,942
2025-15,92-995-8689,1474
2025-15,93-014-4256,1101
2025-15,93-015-0811,1476
2025-15,93-166-3169,316
2025-15,93-198-5984,543
2025-15,93-218-8108,857
2025-15,93-342-8794,544
2025-15,93-571-7294,215
2025-15,93-682-2069,629
2025-15,93-772-3085,288
2025-15,93-813-2419,947
2025-15,93-815-0565,1275
2025-15,93-966-7754,763
2025-15,94-020-6982,370
2025-15,94-029-2717,1041
2025-15,94-071-2261,976
2025-15,94-092-3355,1437
2025-15,94-190-5193,554
2025-15,94-355-3070,1141
2025-15,94-525-6925,363
2025-15,94-528-8088,847
2025-15,94-598-3383,463
2025-15,94-658-4945,1299
2025-15,94-697-2396,550
2025-15,95-090-2788,606
2025-15,95-130-9020,476
2025-15,95-252-9619,1179
2025-15,95-262-6208,324
2025-15,95-349-0828,446
2025-15,95-354-8583,1090
2025-15,95-356-1566,1344
2025-15,95-357-2870,967
2025-15,95-449-1286,515
2025-15,95-640-0293,565
2025-15,95-738-4658,441
2025-15,96-164-0607,1496
2025-15,96-209-1739,1179
2025-15,96-316-7600,1183
2025-15,96-334-2593,815
2025-15,96-503-7712,345
2025-15,96-682-8546,1364
2025-15,96-774-0457,501
2025-15,96-961-2193,274
2025-15,97-040-3822,1368
2025-15,97-093-4278,1011
2025-15,97-283-4840,404
2025-15,97-300-7511,401
2025-15,97-710-2449,1032
2025-15,97-772-2336,705
2025-15,98-064-4465,1004
2025-15,98-148-0940,1322
2025-15,98-235-2711,617
2025-15,98-445-7372,1396
2025-15,98-499-2220,302
2025-15,98-546-7398,665
2025-15,98-556-5323,422
2025-15,98-575-4736,1343
2025-15,98-652-9569,155
2025-15,98-858-6323,1245
2025-15,98-909-9395,306
2025-15,99-033-5661,1428
2025-15,99-048-8310,1410
2025-15,99-137-1730,1267
2025-15,99-194-5600,1509
2025-15,99-420-3592,562
2025-15,99-543-5039,703
2025-15,99-561-4871,1197
2025-15,99-894-4351,1100
2025-15,99-961-0767,336
2025-16,00-119-8780,368
2025-16,00-215-7434,424
2025-16,00-357-2313,1278
2025-16,00-366-9496,1063
2025-16,00-405-7428,1276
2025-16,00-440-9568,1362
2025-16,00-534-9775,260
2025-16,00-641-8691,816
2025-16,00-842-9790,1333
2025-16,00-963-2193,850
2025-16,01-018-6418,1407
2025-16,01-026-2772,646
2025-16,01-050-2246,669
2025-16,01-144-5960,1284
2025-16,01-173-0029,928
2025-16,01-439-6231,720
2025-16,01-703-8441,1347
2025-16,01-820-5784,292
2025-16,01-839-6534,1001
2025-16,01-903-5373,228
2025-16,02-034-6209,280
2025-16,02-085-7218,628
2025-16,02-170-5225,767
2025-16,02-275-6061,249
2025-16,02-484-0206,1338
2025-16,02-508-3777,815
2025-16,02-559-8196,1258
2025-16,02-575-1980,170
2025-16,02-655-3240,441
2025-16,02-888-9412,901
2025-16,02-895-7781,1125
2025-16,02-920-4829,1062
2025-16,02-974-8526,789
2025-16,03-043-9933,930
2025-16,03-061-1344,592
2025-16,03-149-9760,977
2025-16,03-276-3931,594
2025-16,03-441-4252,251
2025-16,03-597-9488,1171
2025-16,03-833-3577,663
2025-16,03-919-9890,316
2025-16,03-940-0630,1419
2025-16,04-001-1793,1162
2025-16,04-038-1547,302
2025-16,04-104-6993,1138
2025-16,04-240-2226,387
2025-16,04-277-5245,644
2025-16,04-293-6969,734
2025-16,04-453-5485,590
2025-16,04-542-3863,497
2025-16,04-637-8815,356
2025-16,04-758-0410,1131
2025-16,05-184-4175,1259
2025-16,05-193-8096,1015
2025-16,05-334-2923,1214
2025-16,05-425-0746,451
2025-16,05-498-7751,860
2025-16,05-720-8792,559
2025-16,05-899-1428,272
2025-16,06-068-6793,696
2025-16,06-336-5482,671
2025-16,06-340-6856,861
2025-16,06-503-5891,440
2025-16,06-611-5454,1143
2025-16,06-655-5498,1264
2025-16,06-690-2335,1263
2025-16,06-706-6490,1255
2025-16,06-731-2162,638
2025-16,06-797-4963,301
2025-16,06-849-4869,677
2025-16,06-858-5680,338
2025-16,06-955-3428,439
2025-16,06-996-3221,752
2025-16,07-074-1196,1199
2025-16,07-219-8017,1209
2025-16,07-337-9889,537
2025-16,07-389-5740,1160
2025-16,07-617-6934,766
2025-16,07-679-1199,854
2025-16,07-834-3320,1127
2025-16,07-846-4804,852
2025-16,07-858-5487,408
2025-16,07-970-9352,487
2025-16,08-114-3922,458
2025-16,08-196-2703,451
2025-16,08-213-2058,602
2025-16,08-226-5155,1154
2025-16,08-396-2704,838
2025-16,08-495-6853,914
2025-16,08-519-5579,1270
2025-16,08-573-9997,918
2025-16,08-637-9335,705
2025-16,08-703-1382,1201
2025-16,08-725-8156,1284
2025-16,08-940-8578,516
2025-16,08-961-3009,766
2025-16,09-101-1740,567
2025-16,09-286-8107,902
2025-16,09-335-7793,1039
2025-16,09-536-2626,1024
2025-16,09-618-2842,1013
2025-16,09-622-7119,1233
2025-16,09-712-3630,215
2025-16,10-002-6494,1300
2025-16,10-034-7654,867
2025-16,10-137-9759,1494
2025-16,10-218-2680,682
2025-16,10-249-7928,427
2025-16,10-255-8579,1294
2025-16,10-378-9729,403
2025-16,10-445-0741,995
2025-16,10-555-5971,879
2025-16,10-617-7581,149
2025-16,10-626-8536,607
2025-16,10-768-2443,322
2025-16,10-854-5467,1283
2025-16,11-032-9778,884
2025-16,11-053-0107,1480
2025-16,11-073-0189,1394
2025-16,11-155-7826,472
2025-16,11-316-8405,220
2025-16,11-325-7396,803
2025-16,11-338-4598,570
2025-16,11-581-9869,951
2025-16,11-604-6002,611
2025-16,11-733-1756,799
2025-16,11-745-3025,948
2025-16,11-766-8738,1199
2025-16,11-815-7923,682
2025-16,11-891-8213,1341
2025-16,11-922-3342,308
2025-16,12-046-2988,934
2025-16,12-093-9863,492
2025-16,12-239-9399,649
2025-16,12-342-4482,626
2025-16,12-439-8428,1299
2025-16,12-714-5135,787
2025-16,12-798-9401,869
2025-16,12-828-1063,278
2025-16,12-998-3882,642
2025-16,13-144-2169,591
2025-16,13-202-4809,1105
2025-16,13-409-9040,129
2025-16,13-673-7016,123
2025-16,13-798-3397,432
2025-16,13-844-2178,1200
2025-16,13-888-0149,169
2025-16,13-900-9016,226
2025-16,13-962-6263,528
2025-16,13-980-8804,350
2025-16,14-115-8371,463
2025-16,14-305-5348,837
2025-16,14-305-9690,205
2025-16,14-331-3739,896
2025-16,14-489-8669,1154
2025-16,14-521-4167,480
2025-16,14-550-2152,1149
2025-16,14-681-7035,955
2025-16,14-836-2894,1306
2025-16,14-844-4138,568
2025-16,15-045-8444,978
2025-16,15-082-9124,646
2025-16,15-144-9413,536
2025-16,15-169-8058,935
2025-16,15-240-6267,452
2025-16,15-562-3712,889
2025-16,15-679-3935,904
2025-16,15-762-1058,300
2025-16,15-796-3130,146
2025-16,15-797-4824,1026
2025-16,15-846-7959,978
2025-16,15-884-7413,215
2025-16,15-905-7750,968
2025-16,15-907-3681,535
2025-16,16-187-5729,1111
2025-16,16-354-8122,582
2025-16,16-380-0753,1175
2025-16,16-499-5059,673
2025-16,16-632-1308,460
2025-16,17-002-4721,1348
2025-16,17-022-9721,722
2025-16,17-236-0566,1002
2025-16,17-253-5688,483
2025-16,17-265-1899,509
2025-16,17-274-6898,1441
2025-16,17-395-1121,868
2025-16,17-493-4579,743
2025-16,17-504-3699,659
2025-16,17-647-0503,1227
2025-16,18-107-7886,573
2025-16,18-199-5799,1250
2025-16,18-278-2383,1211
2025-16,19-021-5024,837
2025-16,19-047-4239,272
2025-16,19-112-1616,316
2025-16,19-214-5762,482
2025-16,19-244-9890,661
2025-16,19-323-0506,516
2025-16,19-377-5021,612
2025-16,19-610-2236,1234
2025-16,19-672-8982,1134
2025-16,19-854-3663,1116
2025-16,19-967-0632,1222
2025-16,20-022-3173,991
2025-16,20-031-0532,755
2025-16,20-054-3716,950
2025-16,20-225-3930,1124
2025-16,20-283-0111,548
2025-16,20-325-1965,901
2025-16,20-387-7746,303
2025-16,20-405-4865,1040
2025-16,20-448-2972,709
2025-16,21-013-3508,1333
2025-16,21-120-6238,1139
2025-16,21-252-1360,827
2025-16,21-633-8696,929
2025-16,21-650-9319,436
2025-16,21-693-8216,711
2025-16,21-718-6746,360
2025-16,21-809-7115,683
2025-16,21-816-1004,625
2025-16,21-890-2826,1149
2025-16,21-993-5632,701
2025-16,22-083-3347,311
2025-16,22-141-9798,807
2025-16,22-266-9291,133
2025-16,22-319-1377,1118
2025-16,22-329-7791,825
2025-16,22-621-2774,1492
2025-16,22-760-4605,441
2025-16,22-778-3553,1081
2025-16,22-849-2551,830
2025-16,22-895-6595,1268
2025-16,23-070-2433,318
2025-16,23-265-8144,506
2025-16,23-395-3157,448
2025-16,24-009-1208,1313
2025-16,24-143-4957,1377
2025-16,24-228-6840,646
2025-16,24-310-9184,630
2025-16,24-364-3341,1228
2025-16,24-478-8277,499
2025-16,24-571-1080,978
2025-16,24-579-6500,812
2025-16,24-972-6969,1049
2025-16,24-975-4231,534
2025-16,24-986-5091,785
2025-16,24-989-3302,290
2025-16,25-010-9478,1052
2025-16,25-349-7974,328
2025-16,25-353-2067,335
2025-16,25-522-6043,404
2025-16,25-911-7736,705
2025-16,26-000-1012,1071
2025-16,26-010-9519,932
2025-16,26-031-8070,466
2025-16,26-134-9069,448
2025-16,26-161-6692,471
2025-16,26-177-5690,245
2025-16,26-456-1992,813
2025-16,26-535-4727,182
2025-16,26-629-5920,619
2025-16,26-690-3784,899
2025-16,26-799-3714,450
2025-16,27-216-9671,1396
2025-16,27-262-2437,86
2025-16,27-269-5260,1129
2025-16,27-387-0428,736
2025-16,27-389-3529,204
2025-16,27-442-3654,1396
2025-16,27-459-0724,1016
2025-16,27-474-0056,1146
2025-16,27-495-1912,961
2025-16,27-635-8394,754
2025-16,27-681-5588,317
2025-16,27-757-4489,1063
2025-16,27-783-5470,1449
2025-16,27-881-1177,588
2025-16,28-003-8065,1046
2025-16,28-008-2951,894
2025-16,28-044-4102,1173
2025-16,28-107-4953,158
2025-16,28-146-2641,748
2025-16,28-185-7303,734
